number,picname,Class,confidence
2383,c02383.jpg,Basketball,1.0
2384,c02384.jpg,Basketball,1.0
2385,c02385.jpg,Basketball,1.0
2386,c02386.jpg,Basketball,1.0
2387,c02387.jpg,Basketball,0.99
2388,c02388.jpg,Basketball,1.0
2389,c02389.jpg,Basketball,1.0
2390,c02390.jpg,Basketball,0.99
2391,c02391.jpg,Basketball,1.0
2392,c02392.jpg,Basketball,1.0
2393,c02393.jpg,Basketball,1.0
2394,c02394.jpg,Basketball,1.0
2395,c02395.jpg,Basketball,1.0
2396,c02396.jpg,Basketball,1.0
2397,c02397.jpg,Basketball,0.99
2398,c02398.jpg,Basketball,0.98
2399,c02399.jpg,Basketball,0.83
2400,c02400.jpg,Basketball,0.99
2401,c02401.jpg,Basketball,0.99
2402,c02402.jpg,Basketball,0.97
2403,c02403.jpg,Basketball,0.99
2404,c02404.jpg,Basketball,0.99
2405,c02405.jpg,Basketball,0.97
2406,c02406.jpg,Basketball,0.97
2407,c02407.jpg,Basketball,0.99
2408,c02408.jpg,Basketball,0.96
2409,c02409.jpg,Basketball,0.95
2410,c02410.jpg,Basketball,1.0
2411,c02411.jpg,Basketball,0.92
2412,c02412.jpg,Basketball,0.88
2414,c02414.jpg,Basketball,0.88
2415,c02415.jpg,Basketball,0.95
2416,c02416.jpg,Basketball,0.87
2417,c02417.jpg,Basketball,0.89
2527,c02527.jpg,Basketball,0.99
2528,c02528.jpg,Basketball,1.0
2529,c02529.jpg,Basketball,1.0
2530,c02530.jpg,Basketball,1.0
2531,c02531.jpg,Basketball,0.99
2532,c02532.jpg,Basketball,0.99
2533,c02533.jpg,Basketball,1.0
2534,c02534.jpg,Basketball,0.99
2535,c02535.jpg,Basketball,1.0
2536,c02536.jpg,Basketball,1.0
2537,c02537.jpg,Basketball,1.0
2538,c02538.jpg,Basketball,1.0
2539,c02539.jpg,Basketball,1.0
2540,c02540.jpg,Basketball,0.99
2541,c02541.jpg,Basketball,1.0
2542,c02542.jpg,Basketball,1.0
2543,c02543.jpg,Basketball,1.0
2544,c02544.jpg,Basketball,1.0
2545,c02545.jpg,Basketball,1.0
2546,c02546.jpg,Basketball,1.0
2547,c02547.jpg,Basketball,1.0
2548,c02548.jpg,Basketball,1.0
2549,c02549.jpg,Basketball,1.0
2550,c02550.jpg,Basketball,1.0
2551,c02551.jpg,Basketball,1.0
2552,c02552.jpg,Basketball,1.0
2553,c02553.jpg,Basketball,1.0
2554,c02554.jpg,Basketball,0.98
2555,c02555.jpg,Basketball,0.99
2556,c02556.jpg,Basketball,0.98
2557,c02557.jpg,Basketball,1.0
2558,c02558.jpg,Basketball,0.97
2559,c02559.jpg,Basketball,0.86
2560,c02560.jpg,Made_Shot,1.0
2561,c02561.jpg,Made_Shot,1.0
2562,c02562.jpg,Made_Shot,1.0
2563,c02563.jpg,Made_Shot,1.0
2564,c02564.jpg,Made_Shot,1.0
2565,c02565.jpg,Made_Shot,1.0
2566,c02566.jpg,Made_Shot,1.0
2567,c02567.jpg,Made_Shot,1.0
2568,c02568.jpg,Made_Shot,1.0
2569,c02569.jpg,Basketball,1.0
2570,c02570.jpg,Basketball,1.0
2571,c02571.jpg,Basketball,1.0
2572,c02572.jpg,Basketball,1.0
2573,c02573.jpg,Basketball,1.0
2574,c02574.jpg,Basketball,1.0
2575,c02575.jpg,Basketball,1.0
2576,c02576.jpg,Basketball,1.0
2577,c02577.jpg,Basketball,1.0
2578,c02578.jpg,Basketball,1.0
2579,c02579.jpg,Basketball,1.0
2580,c02580.jpg,Basketball,1.0
2581,c02581.jpg,Basketball,1.0
2582,c02582.jpg,Basketball,0.84
2589,c02589.jpg,Basketball,0.99
2590,c02590.jpg,Basketball,1.0
2591,c02591.jpg,Basketball,1.0
2592,c02592.jpg,Basketball,1.0
2593,c02593.jpg,Basketball,1.0
2594,c02594.jpg,Basketball,1.0
2595,c02595.jpg,Basketball,1.0
2596,c02596.jpg,Basketball,1.0
2597,c02597.jpg,Basketball,1.0
2598,c02598.jpg,Basketball,0.99
2599,c02599.jpg,Basketball,1.0
2600,c02600.jpg,Basketball,0.99
2601,c02601.jpg,Basketball,1.0
2602,c02602.jpg,Basketball,1.0
2603,c02603.jpg,Basketball,1.0
2604,c02604.jpg,Basketball,1.0
2605,c02605.jpg,Basketball,1.0
2606,c02606.jpg,Basketball,1.0
2607,c02607.jpg,Basketball,1.0
2608,c02608.jpg,Basketball,1.0
2609,c02609.jpg,Basketball,1.0
2610,c02610.jpg,Basketball,1.0
2611,c02611.jpg,Basketball,1.0
2612,c02612.jpg,Basketball,1.0
2613,c02613.jpg,Basketball,1.0
2614,c02614.jpg,Basketball,1.0
2615,c02615.jpg,Basketball,1.0
2616,c02616.jpg,Basketball,1.0
2617,c02617.jpg,Basketball,0.92
2619,c02619.jpg,Basketball,0.92
2620,c02620.jpg,Basketball,1.0
2621,c02621.jpg,Basketball,1.0
2622,c02622.jpg,Basketball,1.0
2623,c02623.jpg,Basketball,0.99
2624,c02624.jpg,Basketball,0.99
2625,c02625.jpg,Basketball,1.0
2626,c02626.jpg,Basketball,1.0
2627,c02627.jpg,Basketball,1.0
2628,c02628.jpg,Basketball,1.0
2629,c02629.jpg,Basketball,1.0
2630,c02630.jpg,Basketball,1.0
2631,c02631.jpg,Basketball,1.0
2632,c02632.jpg,Basketball,1.0
2633,c02633.jpg,Basketball,1.0
2634,c02634.jpg,Basketball,1.0
2635,c02635.jpg,Basketball,1.0
2636,c02636.jpg,Basketball,1.0
2637,c02637.jpg,Basketball,1.0
2638,c02638.jpg,Basketball,1.0
2639,c02639.jpg,Basketball,1.0
2640,c02640.jpg,Basketball,0.99
2641,c02641.jpg,Basketball,0.98
2642,c02642.jpg,Basketball,0.99
2643,c02643.jpg,Basketball,0.99
2644,c02644.jpg,Basketball,0.99
2645,c02645.jpg,Basketball,1.0
2646,c02646.jpg,Basketball,0.99
2647,c02647.jpg,Basketball,1.0
2648,c02648.jpg,Basketball,1.0
2649,c02649.jpg,Basketball,0.99
2650,c02650.jpg,Basketball,1.0
2651,c02651.jpg,Basketball,1.0
2652,c02652.jpg,Basketball,1.0
2653,c02653.jpg,Basketball,1.0
2654,c02654.jpg,Basketball,1.0
2655,c02655.jpg,Basketball,1.0
2656,c02656.jpg,Basketball,1.0
2657,c02657.jpg,Basketball,1.0
2658,c02658.jpg,Basketball,1.0
2659,c02659.jpg,Basketball,1.0
2660,c02660.jpg,Basketball,1.0
2661,c02661.jpg,Basketball,1.0
2662,c02662.jpg,Basketball,0.99
2663,c02663.jpg,Basketball,0.98
2664,c02664.jpg,Basketball,0.98
2665,c02665.jpg,Basketball,1.0
2666,c02666.jpg,Basketball,1.0
2667,c02667.jpg,Basketball,1.0
2668,c02668.jpg,Basketball,1.0
2669,c02669.jpg,Basketball,1.0
2670,c02670.jpg,Basketball,0.99
2671,c02671.jpg,Basketball,0.99
2672,c02672.jpg,Basketball,0.99
2673,c02673.jpg,Basketball,1.0
2674,c02674.jpg,Basketball,1.0
2675,c02675.jpg,Basketball,0.99
2676,c02676.jpg,Basketball,1.0
2677,c02677.jpg,Basketball,0.99
2678,c02678.jpg,Basketball,1.0
2679,c02679.jpg,Basketball,1.0
2680,c02680.jpg,Basketball,1.0
2681,c02681.jpg,Basketball,1.0
2682,c02682.jpg,Basketball,1.0
2683,c02683.jpg,Basketball,1.0
2684,c02684.jpg,Basketball,1.0
2685,c02685.jpg,Basketball,1.0
2686,c02686.jpg,Basketball,1.0
2687,c02687.jpg,Basketball,1.0
2688,c02688.jpg,Basketball,1.0
2689,c02689.jpg,Basketball,1.0
2690,c02690.jpg,Basketball,1.0
2691,c02691.jpg,Basketball,1.0
2692,c02692.jpg,Basketball,1.0
2693,c02693.jpg,Basketball,1.0
2694,c02694.jpg,Basketball,1.0
2695,c02695.jpg,Basketball,0.99
2696,c02696.jpg,Basketball,0.99
2697,c02697.jpg,Basketball,1.0
2698,c02698.jpg,Basketball,1.0
2699,c02699.jpg,Basketball,1.0
2700,c02700.jpg,Basketball,1.0
2701,c02701.jpg,Basketball,1.0
2702,c02702.jpg,Basketball,1.0
2703,c02703.jpg,Basketball,1.0
2704,c02704.jpg,Basketball,1.0
2705,c02705.jpg,Basketball,1.0
2706,c02706.jpg,Basketball,1.0
2707,c02707.jpg,Basketball,1.0
2708,c02708.jpg,Basketball,1.0
2709,c02709.jpg,Basketball,1.0
2710,c02710.jpg,Basketball,1.0
2711,c02711.jpg,Basketball,1.0
2712,c02712.jpg,Basketball,1.0
2713,c02713.jpg,Basketball,1.0
2714,c02714.jpg,Basketball,1.0
2715,c02715.jpg,Basketball,1.0
2716,c02716.jpg,Basketball,1.0
2717,c02717.jpg,Basketball,0.99
2718,c02718.jpg,Basketball,1.0
2719,c02719.jpg,Basketball,1.0
2720,c02720.jpg,Basketball,0.99
2721,c02721.jpg,Basketball,1.0
2722,c02722.jpg,Basketball,1.0
2723,c02723.jpg,Basketball,1.0
2724,c02724.jpg,Basketball,0.99
2725,c02725.jpg,Basketball,0.99
2726,c02726.jpg,Basketball,1.0
2727,c02727.jpg,Basketball,1.0
2728,c02728.jpg,Basketball,1.0
2729,c02729.jpg,Basketball,0.99
2730,c02730.jpg,Basketball,1.0
2731,c02731.jpg,Basketball,1.0
2732,c02732.jpg,Basketball,0.99
2733,c02733.jpg,Basketball,0.96
2734,c02734.jpg,Basketball,1.0
2735,c02735.jpg,Basketball,1.0
2736,c02736.jpg,Basketball,1.0
2737,c02737.jpg,Basketball,1.0
2738,c02738.jpg,Basketball,1.0
2739,c02739.jpg,Basketball,1.0
2740,c02740.jpg,Basketball,1.0
2741,c02741.jpg,Basketball,0.99
2742,c02742.jpg,Basketball,1.0
2743,c02743.jpg,Basketball,1.0
2744,c02744.jpg,Basketball,1.0
2745,c02745.jpg,Basketball,1.0
2746,c02746.jpg,Basketball,1.0
2747,c02747.jpg,Basketball,1.0
2748,c02748.jpg,Basketball,1.0
2749,c02749.jpg,Basketball,1.0
2750,c02750.jpg,Basketball,1.0
2751,c02751.jpg,Basketball,1.0
2752,c02752.jpg,Basketball,1.0
2753,c02753.jpg,Basketball,1.0
2754,c02754.jpg,Basketball,0.96
2755,c02755.jpg,Basketball,1.0
2756,c02756.jpg,Basketball,1.0
2757,c02757.jpg,Basketball,1.0
2758,c02758.jpg,Basketball,1.0
2759,c02759.jpg,Basketball,1.0
2760,c02760.jpg,Basketball,1.0
2761,c02761.jpg,Basketball,1.0
2762,c02762.jpg,Basketball,1.0
2763,c02763.jpg,Basketball,0.99
2764,c02764.jpg,Basketball,1.0
2767,c02767.jpg,Basketball,0.98
2768,c02768.jpg,Basketball,1.0
2769,c02769.jpg,Basketball,1.0
2770,c02770.jpg,Basketball,1.0
2771,c02771.jpg,Basketball,1.0
2772,c02772.jpg,Basketball,1.0
2773,c02773.jpg,Basketball,1.0
2774,c02774.jpg,Basketball,1.0
2775,c02775.jpg,Basketball,1.0
2776,c02776.jpg,Basketball,1.0
2777,c02777.jpg,Basketball,1.0
2778,c02778.jpg,Basketball,1.0
2779,c02779.jpg,Basketball,1.0
2780,c02780.jpg,Basketball,1.0
2781,c02781.jpg,Basketball,1.0
2782,c02782.jpg,Basketball,1.0
2783,c02783.jpg,Basketball,0.99
2784,c02784.jpg,Basketball,0.99
2785,c02785.jpg,Made_Shot,1.0
2786,c02786.jpg,Made_Shot,1.0
2787,c02787.jpg,Made_Shot,1.0
2788,c02788.jpg,Basketball,1.0
2789,c02789.jpg,Basketball,1.0
2790,c02790.jpg,Basketball,0.99
2791,c02791.jpg,Basketball,1.0
2792,c02792.jpg,Basketball,1.0
2793,c02793.jpg,Basketball,1.0
2794,c02794.jpg,Basketball,1.0
2795,c02795.jpg,Basketball,1.0
2796,c02796.jpg,Basketball,0.99
2797,c02797.jpg,Basketball,0.86
2813,c02813.jpg,Basketball,0.93
2815,c02815.jpg,Basketball,0.99
2816,c02816.jpg,Basketball,1.0
2817,c02817.jpg,Basketball,1.0
2818,c02818.jpg,Basketball,1.0
2819,c02819.jpg,Basketball,1.0
2820,c02820.jpg,Basketball,1.0
2821,c02821.jpg,Basketball,1.0
2822,c02822.jpg,Basketball,1.0
2823,c02823.jpg,Basketball,1.0
2824,c02824.jpg,Basketball,0.96
2825,c02825.jpg,Basketball,0.98
2826,c02826.jpg,Made_Shot,0.94
2828,c02828.jpg,Basketball,0.99
2829,c02829.jpg,Basketball,1.0
2830,c02830.jpg,Basketball,1.0
2831,c02831.jpg,Basketball,1.0
2832,c02832.jpg,Basketball,1.0
2833,c02833.jpg,Basketball,1.0
2834,c02834.jpg,Basketball,1.0
2835,c02835.jpg,Basketball,1.0
2836,c02836.jpg,Basketball,1.0
2837,c02837.jpg,Basketball,1.0
2839,c02839.jpg,Made_Shot,0.97
2840,c02840.jpg,Made_Shot,0.97
2842,c02842.jpg,Basketball,0.99
2843,c02843.jpg,Basketball,1.0
2844,c02844.jpg,Basketball,1.0
2845,c02845.jpg,Basketball,1.0
2846,c02846.jpg,Basketball,1.0
2847,c02847.jpg,Basketball,1.0
2848,c02848.jpg,Basketball,1.0
2849,c02849.jpg,Basketball,1.0
2850,c02850.jpg,Basketball,1.0
2851,c02851.jpg,Basketball,0.99
2867,c02867.jpg,Basketball,0.99
2868,c02868.jpg,Basketball,0.95
2869,c02869.jpg,Basketball,1.0
2870,c02870.jpg,Basketball,1.0
2871,c02871.jpg,Basketball,1.0
2872,c02872.jpg,Basketball,1.0
2873,c02873.jpg,Basketball,1.0
2874,c02874.jpg,Basketball,1.0
2875,c02875.jpg,Basketball,1.0
2876,c02876.jpg,Basketball,1.0
2877,c02877.jpg,Basketball,1.0
2878,c02878.jpg,Basketball,1.0
2879,c02879.jpg,Basketball,1.0
2880,c02880.jpg,Basketball,1.0
2881,c02881.jpg,Basketball,1.0
2882,c02882.jpg,Basketball,1.0
2883,c02883.jpg,Basketball,1.0
2884,c02884.jpg,Basketball,1.0
2885,c02885.jpg,Basketball,1.0
2886,c02886.jpg,Basketball,1.0
2887,c02887.jpg,Basketball,0.99
2888,c02888.jpg,Basketball,0.97
2895,c02895.jpg,Basketball,1.0
2896,c02896.jpg,Basketball,1.0
2897,c02897.jpg,Basketball,1.0
2898,c02898.jpg,Basketball,1.0
2899,c02899.jpg,Basketball,1.0
2900,c02900.jpg,Basketball,1.0
2901,c02901.jpg,Basketball,1.0
2902,c02902.jpg,Basketball,1.0
2903,c02903.jpg,Basketball,1.0
2904,c02904.jpg,Basketball,1.0
2905,c02905.jpg,Basketball,1.0
2906,c02906.jpg,Basketball,1.0
2907,c02907.jpg,Basketball,0.93
2912,c02912.jpg,Basketball,0.96
2913,c02913.jpg,Basketball,1.0
2914,c02914.jpg,Basketball,1.0
2915,c02915.jpg,Basketball,1.0
2916,c02916.jpg,Basketball,1.0
2917,c02917.jpg,Basketball,1.0
2918,c02918.jpg,Basketball,1.0
2919,c02919.jpg,Basketball,1.0
2920,c02920.jpg,Basketball,1.0
2921,c02921.jpg,Basketball,1.0
2922,c02922.jpg,Basketball,0.99
2923,c02923.jpg,Basketball,1.0
2924,c02924.jpg,Basketball,0.96
2925,c02925.jpg,Made_Shot,1.0
2926,c02926.jpg,Made_Shot,1.0
2927,c02927.jpg,Made_Shot,1.0
2928,c02928.jpg,Made_Shot,1.0
2929,c02929.jpg,Made_Shot,1.0
2930,c02930.jpg,Made_Shot,1.0
2931,c02931.jpg,Made_Shot,1.0
2932,c02932.jpg,Made_Shot,1.0
2933,c02933.jpg,Made_Shot,1.0
2934,c02934.jpg,Made_Shot,1.0
2935,c02935.jpg,Made_Shot,1.0
2936,c02936.jpg,Made_Shot,1.0
2937,c02937.jpg,Made_Shot,1.0
2938,c02938.jpg,Made_Shot,1.0
2939,c02939.jpg,Made_Shot,1.0
2940,c02940.jpg,Basketball,0.99
2941,c02941.jpg,Basketball,1.0
2942,c02942.jpg,Basketball,1.0
2943,c02943.jpg,Basketball,1.0
2944,c02944.jpg,Basketball,1.0
2945,c02945.jpg,Basketball,1.0
2946,c02946.jpg,Basketball,1.0
2947,c02947.jpg,Basketball,1.0
2948,c02948.jpg,Basketball,1.0
2949,c02949.jpg,Basketball,1.0
2950,c02950.jpg,Basketball,1.0
2951,c02951.jpg,Basketball,1.0
2952,c02952.jpg,Basketball,1.0
2953,c02953.jpg,Basketball,1.0
2954,c02954.jpg,Basketball,0.92
2960,c02960.jpg,Basketball,0.99
2961,c02961.jpg,Basketball,1.0
2962,c02962.jpg,Basketball,1.0
2963,c02963.jpg,Basketball,1.0
2964,c02964.jpg,Basketball,1.0
2965,c02965.jpg,Basketball,1.0
2966,c02966.jpg,Basketball,0.99
2967,c02967.jpg,Basketball,1.0
2968,c02968.jpg,Basketball,0.99
2969,c02969.jpg,Basketball,1.0
2970,c02970.jpg,Basketball,1.0
2971,c02971.jpg,Basketball,1.0
2972,c02972.jpg,Basketball,1.0
2973,c02973.jpg,Basketball,1.0
2974,c02974.jpg,Basketball,1.0
2975,c02975.jpg,Basketball,1.0
2976,c02976.jpg,Basketball,1.0
2977,c02977.jpg,Basketball,1.0
2978,c02978.jpg,Basketball,1.0
2979,c02979.jpg,Basketball,1.0
2980,c02980.jpg,Basketball,0.98
2981,c02981.jpg,Basketball,0.97
2982,c02982.jpg,Basketball,0.98
2983,c02983.jpg,Basketball,0.94
2985,c02985.jpg,Basketball,0.89
2986,c02986.jpg,Basketball,0.96
2987,c02987.jpg,Basketball,0.98
2988,c02988.jpg,Basketball,0.95
2989,c02989.jpg,Basketball,0.97
2990,c02990.jpg,Basketball,0.93
3173,c03173.jpg,Basketball,0.99
3174,c03174.jpg,Basketball,1.0
3175,c03175.jpg,Basketball,0.99
3176,c03176.jpg,Basketball,0.96
3184,c03184.jpg,Basketball,0.99
3185,c03185.jpg,Basketball,1.0
3186,c03186.jpg,Basketball,1.0
3187,c03187.jpg,Basketball,1.0
3188,c03188.jpg,Basketball,1.0
3189,c03189.jpg,Basketball,1.0
3190,c03190.jpg,Basketball,1.0
3191,c03191.jpg,Basketball,1.0
3192,c03192.jpg,Basketball,1.0
3193,c03193.jpg,Basketball,1.0
3194,c03194.jpg,Basketball,1.0
3195,c03195.jpg,Basketball,0.99
3196,c03196.jpg,Basketball,1.0
3197,c03197.jpg,Basketball,1.0
3198,c03198.jpg,Basketball,1.0
3199,c03199.jpg,Basketball,0.99
3200,c03200.jpg,Basketball,1.0
3201,c03201.jpg,Basketball,1.0
3202,c03202.jpg,Basketball,1.0
3203,c03203.jpg,Basketball,1.0
3204,c03204.jpg,Basketball,1.0
3205,c03205.jpg,Basketball,1.0
3206,c03206.jpg,Basketball,1.0
3207,c03207.jpg,Basketball,1.0
3208,c03208.jpg,Basketball,1.0
3209,c03209.jpg,Basketball,1.0
3210,c03210.jpg,Basketball,0.99
3211,c03211.jpg,Basketball,1.0
3212,c03212.jpg,Basketball,1.0
3213,c03213.jpg,Basketball,1.0
3214,c03214.jpg,Basketball,1.0
3215,c03215.jpg,Basketball,0.99
3216,c03216.jpg,Basketball,0.99
3217,c03217.jpg,Basketball,1.0
3218,c03218.jpg,Basketball,1.0
3219,c03219.jpg,Basketball,1.0
3220,c03220.jpg,Basketball,1.0
3221,c03221.jpg,Basketball,1.0
3222,c03222.jpg,Basketball,1.0
3223,c03223.jpg,Basketball,1.0
3224,c03224.jpg,Basketball,1.0
3225,c03225.jpg,Basketball,1.0
3226,c03226.jpg,Basketball,1.0
3227,c03227.jpg,Basketball,1.0
3228,c03228.jpg,Basketball,1.0
3229,c03229.jpg,Basketball,0.99
3230,c03230.jpg,Basketball,1.0
3231,c03231.jpg,Basketball,1.0
3232,c03232.jpg,Basketball,1.0
3233,c03233.jpg,Basketball,1.0
3234,c03234.jpg,Basketball,1.0
3235,c03235.jpg,Basketball,1.0
3236,c03236.jpg,Basketball,0.99
3237,c03237.jpg,Basketball,1.0
3238,c03238.jpg,Basketball,1.0
3239,c03239.jpg,Basketball,0.99
3240,c03240.jpg,Basketball,0.91
3368,c03368.jpg,Basketball,0.85
3369,c03369.jpg,Basketball,1.0
3370,c03370.jpg,Basketball,0.99
3371,c03371.jpg,Basketball,1.0
3372,c03372.jpg,Basketball,1.0
3373,c03373.jpg,Basketball,1.0
3374,c03374.jpg,Basketball,1.0
3375,c03375.jpg,Basketball,1.0
3376,c03376.jpg,Basketball,1.0
3377,c03377.jpg,Basketball,1.0
3378,c03378.jpg,Basketball,1.0
3379,c03379.jpg,Basketball,1.0
3380,c03380.jpg,Basketball,1.0
3381,c03381.jpg,Basketball,1.0
3382,c03382.jpg,Basketball,1.0
3383,c03383.jpg,Basketball,1.0
3384,c03384.jpg,Basketball,1.0
3385,c03385.jpg,Basketball,1.0
3386,c03386.jpg,Basketball,0.98
3387,c03387.jpg,Basketball,1.0
3388,c03388.jpg,Basketball,1.0
3389,c03389.jpg,Basketball,1.0
3390,c03390.jpg,Basketball,1.0
3391,c03391.jpg,Basketball,1.0
3392,c03392.jpg,Basketball,1.0
3393,c03393.jpg,Basketball,1.0
3394,c03394.jpg,Basketball,1.0
3395,c03395.jpg,Basketball,1.0
3396,c03396.jpg,Basketball,1.0
3397,c03397.jpg,Basketball,0.99
3406,c03406.jpg,Basketball,0.95
3407,c03407.jpg,Basketball,0.99
3408,c03408.jpg,Basketball,0.99
3409,c03409.jpg,Basketball,1.0
3410,c03410.jpg,Basketball,0.99
3411,c03411.jpg,Basketball,1.0
3412,c03412.jpg,Basketball,1.0
3413,c03413.jpg,Basketball,0.99
3414,c03414.jpg,Basketball,1.0
3415,c03415.jpg,Basketball,1.0
3416,c03416.jpg,Basketball,1.0
3417,c03417.jpg,Basketball,1.0
3418,c03418.jpg,Basketball,0.99
3419,c03419.jpg,Basketball,1.0
3420,c03420.jpg,Basketball,1.0
3421,c03421.jpg,Basketball,0.99
3422,c03422.jpg,Basketball,1.0
3423,c03423.jpg,Basketball,1.0
3424,c03424.jpg,Basketball,1.0
3425,c03425.jpg,Basketball,0.98
3426,c03426.jpg,Basketball,1.0
3427,c03427.jpg,Basketball,0.99
3428,c03428.jpg,Basketball,0.99
3429,c03429.jpg,Basketball,0.99
3430,c03430.jpg,Basketball,0.99
3431,c03431.jpg,Basketball,1.0
3432,c03432.jpg,Basketball,0.99
3433,c03433.jpg,Basketball,1.0
3434,c03434.jpg,Basketball,1.0
3435,c03435.jpg,Basketball,1.0
3436,c03436.jpg,Basketball,0.97
3437,c03437.jpg,Basketball,0.99
3438,c03438.jpg,Basketball,0.99
3439,c03439.jpg,Basketball,0.99
3440,c03440.jpg,Basketball,0.98
3441,c03441.jpg,Basketball,0.99
3442,c03442.jpg,Basketball,0.99
3443,c03443.jpg,Basketball,0.99
3444,c03444.jpg,Basketball,0.99
3445,c03445.jpg,Basketball,1.0
3446,c03446.jpg,Basketball,1.0
3447,c03447.jpg,Basketball,1.0
3448,c03448.jpg,Basketball,1.0
3449,c03449.jpg,Basketball,0.99
3450,c03450.jpg,Basketball,0.99
3451,c03451.jpg,Basketball,0.99
3452,c03452.jpg,Basketball,1.0
3453,c03453.jpg,Basketball,1.0
3454,c03454.jpg,Basketball,0.99
3455,c03455.jpg,Basketball,0.99
3456,c03456.jpg,Basketball,0.99
3457,c03457.jpg,Basketball,1.0
3458,c03458.jpg,Basketball,1.0
3459,c03459.jpg,Basketball,0.99
3460,c03460.jpg,Basketball,0.99
3461,c03461.jpg,Basketball,1.0
3462,c03462.jpg,Basketball,1.0
3463,c03463.jpg,Basketball,1.0
3464,c03464.jpg,Basketball,1.0
3465,c03465.jpg,Basketball,0.99
3466,c03466.jpg,Basketball,1.0
3467,c03467.jpg,Basketball,0.99
3468,c03468.jpg,Basketball,0.99
3469,c03469.jpg,Basketball,1.0
3470,c03470.jpg,Basketball,0.99
3471,c03471.jpg,Basketball,0.97
3472,c03472.jpg,Basketball,1.0
3473,c03473.jpg,Basketball,1.0
3474,c03474.jpg,Basketball,1.0
3475,c03475.jpg,Basketball,1.0
3476,c03476.jpg,Basketball,1.0
3477,c03477.jpg,Basketball,1.0
3478,c03478.jpg,Basketball,1.0
3479,c03479.jpg,Basketball,1.0
3480,c03480.jpg,Basketball,1.0
3481,c03481.jpg,Basketball,1.0
3482,c03482.jpg,Basketball,1.0
3483,c03483.jpg,Basketball,1.0
3484,c03484.jpg,Basketball,1.0
3485,c03485.jpg,Basketball,1.0
3486,c03486.jpg,Basketball,0.99
3487,c03487.jpg,Basketball,1.0
3488,c03488.jpg,Basketball,1.0
3489,c03489.jpg,Basketball,1.0
3490,c03490.jpg,Basketball,0.99
3491,c03491.jpg,Basketball,1.0
3492,c03492.jpg,Basketball,1.0
3493,c03493.jpg,Basketball,1.0
3494,c03494.jpg,Basketball,1.0
3495,c03495.jpg,Basketball,1.0
3496,c03496.jpg,Basketball,0.99
3497,c03497.jpg,Basketball,1.0
3498,c03498.jpg,Basketball,1.0
3499,c03499.jpg,Basketball,1.0
3500,c03500.jpg,Basketball,0.99
3501,c03501.jpg,Basketball,0.98
3502,c03502.jpg,Basketball,0.98
3503,c03503.jpg,Basketball,0.99
3504,c03504.jpg,Basketball,1.0
3505,c03505.jpg,Basketball,1.0
3506,c03506.jpg,Basketball,1.0
3507,c03507.jpg,Basketball,1.0
3508,c03508.jpg,Basketball,0.99
3509,c03509.jpg,Basketball,1.0
3510,c03510.jpg,Basketball,0.99
3511,c03511.jpg,Basketball,1.0
3512,c03512.jpg,Basketball,0.99
3513,c03513.jpg,Basketball,0.99
3514,c03514.jpg,Basketball,1.0
3515,c03515.jpg,Basketball,1.0
3516,c03516.jpg,Basketball,1.0
3517,c03517.jpg,Basketball,0.99
3518,c03518.jpg,Basketball,1.0
3519,c03519.jpg,Basketball,1.0
3520,c03520.jpg,Basketball,0.99
3521,c03521.jpg,Basketball,0.99
3522,c03522.jpg,Basketball,0.99
3523,c03523.jpg,Basketball,1.0
3524,c03524.jpg,Basketball,0.98
3525,c03525.jpg,Basketball,1.0
3526,c03526.jpg,Basketball,1.0
3527,c03527.jpg,Basketball,1.0
3528,c03528.jpg,Basketball,1.0
3529,c03529.jpg,Basketball,1.0
3530,c03530.jpg,Basketball,0.99
3531,c03531.jpg,Basketball,0.83
3532,c03532.jpg,Basketball,0.96
3543,c03543.jpg,Basketball,0.87
3544,c03544.jpg,Basketball,0.94
3555,c03555.jpg,Basketball,0.8
3568,c03568.jpg,Basketball,0.95
3569,c03569.jpg,Basketball,0.99
3570,c03570.jpg,Basketball,1.0
3571,c03571.jpg,Basketball,1.0
3572,c03572.jpg,Basketball,1.0
3573,c03573.jpg,Basketball,0.99
3574,c03574.jpg,Basketball,0.96
3575,c03575.jpg,Basketball,1.0
3576,c03576.jpg,Basketball,1.0
3577,c03577.jpg,Basketball,0.99
3578,c03578.jpg,Basketball,0.99
3579,c03579.jpg,Basketball,0.98
3580,c03580.jpg,Basketball,0.99
3581,c03581.jpg,Basketball,0.99
3582,c03582.jpg,Basketball,0.99
3583,c03583.jpg,Basketball,0.99
3584,c03584.jpg,Basketball,0.99
3585,c03585.jpg,Basketball,1.0
3586,c03586.jpg,Basketball,0.99
3587,c03587.jpg,Basketball,1.0
3588,c03588.jpg,Basketball,0.99
3589,c03589.jpg,Basketball,0.99
3590,c03590.jpg,Basketball,0.99
3591,c03591.jpg,Basketball,0.99
3592,c03592.jpg,Basketball,0.99
3593,c03593.jpg,Basketball,1.0
3594,c03594.jpg,Basketball,1.0
3595,c03595.jpg,Basketball,0.99
3596,c03596.jpg,Basketball,1.0
3597,c03597.jpg,Basketball,1.0
3598,c03598.jpg,Basketball,0.99
3599,c03599.jpg,Basketball,1.0
3600,c03600.jpg,Basketball,1.0
3601,c03601.jpg,Basketball,0.98
3602,c03602.jpg,Basketball,1.0
3603,c03603.jpg,Basketball,1.0
